City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Lufilufi,WS,2021-04-07 17:32:24,-13.8745,-171.5986,77.0,88,40,3.44
281,Mazamari,PE,2021-04-07 17:32:25,-11.3258,-74.5308,89.49,44,58,3.11
282,Ouanaminthe,HT,2021-04-07 17:32:25,19.55,-71.7333,80.96,66,97,9.89
283,Lakatoro,VU,2021-04-07 17:32:25,-16.0999,167.4164,78.15,82,70,8.61
284,Te Anau,NZ,2021-04-07 17:32:26,-45.4167,167.7167,43.74,91,6,0.45
285,Udachnyy,RU,2021-04-07 17:32:26,66.4167,112.4,21.94,96,100,6.8
286,Naryan-Mar,RU,2021-04-07 17:30:05,67.6713,53.087,34.57,95,100,11.34
287,Dafeng,CN,2021-04-07 17:32:26,23.4517,108.5881,71.24,93,89,5.32
288,Khorixas,NA,2021-04-07 17:32:27,-20.3667,14.9667,81.16,35,76,12.57
289,Codrington,AU,2021-04-07 17:32:27,-38.2667,141.9667,55.98,77,34,6.44
290,Tasiilaq,GL,2021-04-07 17:32:27,65.6145,-37.6368,24.8,58,20,3.44
291,Torbay,CA,2021-04-07 17:32:28,47.6666,-52.7314,39.99,100,90,6.91
292,Roald,NO,2021-04-07 17:32:28,62.5833,6.1333,33.8,86,40,6.91
293,Lebu,CL,2021-04-07 17:32:29,-37.6167,-73.65,61.38,71,0,8.01
294,Sioux Lookout,CA,2021-04-07 17:32:29,50.1001,-91.917,48.2,46,75,10.36
295,Qaqortoq,GL,2021-04-07 17:32:29,60.7167,-46.0333,42.8,61,20,6.91
296,Mitu,CO,2021-04-07 17:32:30,1.1983,-70.1733,81.01,86,77,1.45
297,Plettenberg Bay,ZA,2021-04-07 17:32:30,-34.0527,23.3716,62.1,91,77,2.06
298,Isangel,VU,2021-04-07 17:32:30,-19.55,169.2667,75.31,85,92,6.89
299,Eureka,US,2021-04-07 17:32:31,40.8021,-124.1637,50.0,77,100,3.0
300,Ixtapa,MX,2021-04-07 17:32:15,20.7,-105.2,78.8,61,1,8.05
301,Konevo,RU,2021-04-07 17:32:31,62.1215,39.3192,35.78,97,100,7.9
302,Aksu,CN,2021-04-07 17:32:32,41.1231,80.2644,53.67,44,100,6.58
303,Santa Maria,BR,2021-04-07 17:32:32,-29.6842,-53.8069,84.2,54,20,12.66
304,Saint George,US,2021-04-07 17:31:02,37.1041,-113.5841,66.0,15,1,0.81
305,Skjervoy,NO,2021-04-07 17:32:32,70.0311,20.9714,33.8,64,90,5.75
306,Iwaki,JP,2021-04-07 17:32:33,37.05,140.8833,46.99,58,6,5.99
307,Saint-Augustin,CA,2021-04-07 17:32:33,51.226,-58.6502,43.21,94,99,12.66
308,Huarmey,PE,2021-04-07 17:32:33,-10.0681,-78.1522,76.39,73,42,12.08
309,Sabaudia,IT,2021-04-07 17:32:34,41.3003,13.0282,51.8,25,75,3.44
310,Mayo,US,2021-04-07 17:32:34,38.8876,-76.5119,75.99,59,1,6.91
311,Nikolskoye,RU,2021-04-07 17:32:34,59.7035,30.7861,42.01,60,0,6.71
312,Bambari,CF,2021-04-07 17:32:35,5.768,20.6757,89.1,34,96,6.11
313,Karlskoga,SE,2021-04-07 17:32:35,59.3267,14.5239,46.4,34,0,6.91
314,San Cristobal,VE,2021-04-07 17:32:36,7.7669,-72.225,89.6,45,40,18.41
315,Centralia,US,2021-04-07 17:32:36,46.7162,-122.9543,48.0,81,90,6.91
316,Khatanga,RU,2021-04-07 17:32:37,71.9667,102.5,-19.75,100,72,3.15
317,Kenora,CA,2021-04-07 17:32:37,49.8167,-94.4337,53.6,35,90,16.11
318,Tessalit,ML,2021-04-07 17:32:38,20.1986,1.0114,91.26,6,78,9.35
319,Leningradskiy,RU,2021-04-07 17:32:38,69.3833,178.4167,-20.65,97,69,5.68
320,Borazjan,IR,2021-04-07 17:32:38,29.2666,51.2159,71.6,68,0,6.91
321,Waingapu,ID,2021-04-07 17:32:39,-9.6567,120.2641,77.45,84,40,3.36
322,Kavieng,PG,2021-04-07 17:32:39,-2.5744,150.7967,81.73,75,100,8.86
323,Batsfjord,NO,2021-04-07 17:32:39,70.6345,29.7185,35.6,74,0,20.71
324,Provideniya,RU,2021-04-07 17:32:40,64.3833,-173.3,-1.61,96,100,11.36
325,Kirakira,SB,2021-04-07 17:32:40,-10.4544,161.9205,79.92,81,93,9.89
326,Alekseyevka,RU,2021-04-07 17:32:40,50.6309,38.6903,46.8,91,100,10.96
327,Morro Bay,US,2021-04-07 17:32:41,35.3658,-120.8499,53.6,76,90,4.61
328,Usinsk,RU,2021-04-07 17:32:41,65.9939,57.5281,34.45,85,98,9.19
329,Souillac,MU,2021-04-07 17:32:42,-20.5167,57.5167,80.6,78,75,8.05
330,Abu Zabad,SD,2021-04-07 17:30:12,12.35,29.25,88.56,7,10,10.56
331,Kalabo,ZM,2021-04-07 17:32:42,-14.97,22.6814,74.73,44,76,5.41
332,Flinders,AU,2021-04-07 17:32:42,-34.5833,150.8552,66.99,93,65,1.01
333,Peniche,PT,2021-04-07 17:32:43,39.3558,-9.3811,63.0,79,94,5.99
334,Ponta Do Sol,PT,2021-04-07 17:32:43,32.6667,-17.1,66.0,66,72,3.0
335,Khorramshahr,IR,2021-04-07 17:32:44,30.4397,48.1664,86.0,19,0,4.61
336,Old Town,CZ,2021-04-07 17:32:44,50.087,14.4202,39.0,75,75,14.97
337,Tazmalt,DZ,2021-04-07 17:32:44,36.3868,4.3989,51.84,84,77,8.68
338,Maroantsetra,MG,2021-04-07 17:32:45,-15.4333,49.7333,77.65,85,95,6.89
339,Matagami,CA,2021-04-07 17:32:45,49.7502,-77.6328,55.4,41,90,6.91
340,Riwaka,NZ,2021-04-07 17:32:45,-41.0833,173.0,52.0,85,1,3.0
341,Kamina,CD,2021-04-07 17:32:46,-8.7386,24.9906,65.17,96,95,4.25
342,Biltine,TD,2021-04-07 17:32:46,14.5333,20.9167,91.56,9,75,8.01
343,Ranghulu,CN,2021-04-07 17:29:02,46.65,124.8667,29.93,24,5,5.59
344,Klyuchi,RU,2021-04-07 17:32:47,52.2667,79.1667,34.79,78,3,1.59
345,Severo-Kurilsk,RU,2021-04-07 17:32:47,50.6789,156.125,31.28,90,100,32.19
346,Vavuniya,LK,2021-04-07 17:32:47,8.7514,80.4971,72.68,90,65,3.15
347,Juquia,BR,2021-04-07 17:32:48,-24.3208,-47.6347,78.12,75,48,4.36
348,Saint-Francois,FR,2021-04-07 17:32:48,46.4154,3.9054,48.2,31,0,1.14
349,Teguise,ES,2021-04-07 17:32:49,29.0605,-13.564,68.0,73,20,6.91
350,Tamandare,BR,2021-04-07 17:32:06,-8.7597,-35.1047,83.21,61,75,9.57
351,Liepaja,LV,2021-04-07 17:32:49,56.5419,21.0367,39.2,93,90,9.22
352,Takoradi,GH,2021-04-07 17:32:49,4.8845,-1.7554,82.98,78,31,12.19
353,Pitlochry,GB,2021-04-07 17:32:50,56.7051,-3.7343,41.0,56,100,8.01
354,Jahanabad,IN,2021-04-07 17:32:50,25.2167,84.9833,82.4,61,40,6.91
355,Zabaykalsk,RU,2021-04-07 17:32:51,49.6333,117.3167,36.19,42,8,6.15
356,Tianpeng,CN,2021-04-07 17:32:51,30.9866,103.9393,62.6,82,40,4.47
357,Sao Joao Da Barra,BR,2021-04-07 17:32:51,-21.6403,-41.0511,78.8,65,75,6.91
358,Poya,NC,2021-04-07 17:32:52,-21.35,165.15,73.63,85,13,5.53
359,Maragogi,BR,2021-04-07 17:32:52,-9.0122,-35.2225,82.8,62,87,9.42
360,Sao Francisco,BR,2021-04-07 17:32:53,-15.9486,-44.8644,78.76,62,100,3.96
361,Narsaq,GL,2021-04-07 17:30:43,60.9167,-46.05,42.8,61,20,6.91
362,Isla Vista,US,2021-04-07 17:28:14,34.4133,-119.861,68.0,77,1,3.44
363,Buala,SB,2021-04-07 17:32:53,-8.145,159.5921,78.31,81,100,7.54
364,Jieznas,LT,2021-04-07 17:32:54,54.6,24.1667,37.4,60,75,6.91
365,Soskovo,RU,2021-04-07 17:32:54,52.7475,35.3828,40.19,94,99,6.11
366,Utena,LT,2021-04-07 17:32:55,55.5,25.6,33.67,71,66,6.64
367,Kinsale,IE,2021-04-07 17:32:55,51.7075,-8.5306,51.01,71,75,13.8
368,Pevek,RU,2021-04-07 17:32:55,69.7008,170.3133,-27.96,99,99,4.5
369,San Ramon,US,2021-04-07 17:32:56,37.7799,-121.978,59.0,62,1,6.91
370,Krasnyy Sulin,RU,2021-04-07 17:32:56,47.8922,40.0704,59.0,72,0,13.42
371,Bull Savanna,JM,2021-04-07 17:32:56,17.8868,-77.5902,81.12,64,93,6.51
372,Aguililla,MX,2021-04-07 17:32:57,18.7333,-102.7333,88.74,21,0,4.83
373,Vao,NC,2021-04-07 17:32:57,-22.6667,167.4833,75.45,70,24,12.97
374,Jiuquan,CN,2021-04-07 17:32:58,39.7432,98.5174,49.19,36,71,8.32
375,Jhelum,PK,2021-04-07 17:32:58,32.9331,73.7264,70.23,36,0,8.43
376,Komsomolskiy,UZ,2021-04-07 17:32:58,40.4272,71.7189,55.4,47,49,9.22
377,Comodoro Rivadavia,AR,2021-04-07 17:29:32,-45.8667,-67.5,69.8,32,75,16.11
378,Doha,QA,2021-04-07 17:29:44,25.2867,51.5333,84.2,18,0,6.91
379,Loreto,MX,2021-04-07 17:32:59,22.2667,-101.9667,77.0,14,4,7.09
380,Sanguem,IN,2021-04-07 17:32:59,15.2333,74.1667,77.52,87,45,2.82
381,Chabahar,IR,2021-04-07 17:33:00,25.2919,60.643,78.89,62,0,7.85
382,Katobu,ID,2021-04-07 17:33:00,-4.9408,122.5276,74.77,93,97,1.92
383,Bondo,CD,2021-04-07 17:33:00,3.8146,23.6866,79.81,50,95,1.99
384,Tateyama,JP,2021-04-07 17:33:01,34.9833,139.8667,53.01,53,57,1.01
385,Santa Isabel Do Rio Negro,BR,2021-04-07 17:33:01,-0.4139,-65.0192,87.53,60,98,1.07
386,Kakanj,BA,2021-04-07 17:33:01,44.1272,18.1181,35.6,60,40,2.3
387,Kuytun,RU,2021-04-07 17:33:02,54.3419,101.5036,32.99,99,100,2.37
388,Brae,GB,2021-04-07 17:33:02,60.3964,-1.353,35.6,64,40,12.66
389,Magaria,NE,2021-04-07 17:33:02,12.9983,8.9099,93.52,10,39,9.37
390,Rocha,UY,2021-04-07 17:33:03,-34.4833,-54.3333,81.19,47,4,11.95
391,Road Town,VG,2021-04-07 17:31:22,18.4167,-64.6167,84.2,65,40,8.05
392,Kiama,AU,2021-04-07 17:33:03,-34.6833,150.8667,66.99,94,56,1.01
393,Salinas,US,2021-04-07 17:33:04,36.6777,-121.6555,57.99,76,90,5.95
394,Krasnaya Gora,RU,2021-04-07 17:33:04,52.9995,31.6023,33.8,93,90,11.18
395,Saint-Pierre,RE,2021-04-07 17:33:04,-21.3393,55.4781,78.8,83,20,4.61
396,Yumen,CN,2021-04-07 17:33:05,40.2833,97.2,48.81,35,65,17.87
397,Kazerun,IR,2021-04-07 17:33:06,29.6195,51.6541,70.66,27,42,2.28
398,Shelburne,CA,2021-04-07 17:33:06,44.0787,-80.2041,66.99,27,1,8.05
399,Machala,EC,2021-04-07 17:32:41,-3.2667,-79.9667,89.6,55,40,3.44
400,Aldan,RU,2021-04-07 17:33:06,58.6031,125.3894,2.17,86,58,5.95
401,Novoselitskoye,RU,2021-04-07 17:33:07,44.7508,43.4369,60.8,39,18,11.18
402,Lifford,IE,2021-04-07 17:33:07,54.8319,-7.4836,50.0,71,40,10.36
403,Portland,US,2021-04-07 17:29:00,45.5234,-122.6762,46.99,71,90,4.61
404,Andenes,NO,2021-04-07 17:33:08,69.3143,16.1194,33.8,64,75,20.71
405,Emerald,AU,2021-04-07 17:33:08,-23.5333,148.1667,68.0,88,84,5.75
406,Mareeba,AU,2021-04-07 17:33:09,-17.0,145.4333,78.8,83,99,1.72
407,Nelson Bay,AU,2021-04-07 17:33:09,-32.7167,152.15,64.4,100,40,4.61
408,Dehui,CN,2021-04-07 17:33:09,44.5333,125.7,37.4,30,20,8.95
409,Rafaela,AR,2021-04-07 17:33:10,-31.2503,-61.4867,84.99,44,56,7.0
410,Batagay-Alyta,RU,2021-04-07 17:33:10,67.8006,130.4114,-25.01,99,75,5.91
411,Dwarka,IN,2021-04-07 17:33:11,22.2394,68.9678,80.02,75,0,13.24
412,Nantucket,US,2021-04-07 17:30:47,41.2835,-70.0995,46.0,88,85,15.61
413,Madison,US,2021-04-07 17:30:15,34.7334,-86.5667,77.0,64,75,6.91
414,Karratha,AU,2021-04-07 17:33:11,-20.7377,116.8463,81.52,67,10,5.19
415,Hokitika,NZ,2021-04-07 17:33:12,-42.7167,170.9667,51.96,87,60,4.18
416,Half Moon Bay,US,2021-04-07 17:33:12,37.4636,-122.4286,57.0,76,90,12.66
417,Folkestone,GB,2021-04-07 17:33:13,51.0833,1.1833,43.0,47,83,5.01
418,Gat,IL,2021-04-07 17:30:06,31.61,34.7642,73.0,27,2,4.0
419,Inirida,CO,2021-04-07 17:33:13,3.8653,-67.9239,85.55,71,91,1.36
420,Lata,PT,2021-04-07 17:33:13,40.1629,-8.3327,66.99,72,0,8.05
421,Moron,AR,2021-04-07 17:32:39,-34.6534,-58.6198,86.0,58,11,7.0
422,Beloha,MG,2021-04-07 17:33:14,-25.1667,45.05,71.73,75,1,15.08
423,Surt,LY,2021-04-07 17:33:14,31.2089,16.5887,65.48,65,65,16.31
424,Corby,GB,2021-04-07 17:33:15,52.4964,-0.6894,46.0,42,90,11.5
425,Yanggu,CN,2021-04-07 17:33:15,36.1106,115.7753,50.92,65,91,3.18
426,Byron Bay,AU,2021-04-07 17:33:15,-28.65,153.6167,69.8,94,75,5.75
427,Waipawa,NZ,2021-04-07 17:33:16,-41.4122,175.5153,53.6,94,8,9.22
428,Kenai,US,2021-04-07 17:33:16,60.5544,-151.2583,21.0,72,1,4.61
429,Podor,MR,2021-04-07 17:33:16,16.6527,-14.9587,107.6,14,0,2.3
430,Santiago,CL,2021-04-07 17:31:28,-33.4569,-70.6483,78.01,46,0,4.61
431,Beira,MZ,2021-04-07 17:33:17,-19.8436,34.8389,78.8,65,20,8.1
432,Talcahuano,CL,2021-04-07 17:33:17,-36.7167,-73.1167,66.2,72,20,10.36
433,Muyezerskiy,RU,2021-04-07 17:33:18,63.9333,31.65,31.24,81,47,9.13
434,Weiser,US,2021-04-07 17:33:18,44.251,-116.9693,57.0,35,1,4.61
435,West Bay,KY,2021-04-07 17:33:18,19.3667,-81.4167,82.4,69,40,12.66
436,Seymchan,RU,2021-04-07 17:33:19,62.8833,152.4333,-18.02,100,37,0.83
437,Dagua,CO,2021-04-07 17:33:19,3.6569,-76.6886,78.8,78,75,3.44
438,Darhan,MN,2021-04-07 17:33:19,49.4867,105.9228,46.13,31,65,5.26
439,Pangnirtung,CA,2021-04-07 17:33:20,66.1451,-65.7125,30.2,80,90,33.38
440,Poli,TZ,2021-04-07 17:33:20,-3.3333,36.8,75.2,83,40,5.75
441,Jalu,LY,2021-04-07 17:33:21,29.0331,21.5482,72.18,23,4,10.13
442,Pietersburg,ZA,2021-04-07 17:33:21,-23.9045,29.4688,64.4,59,20,8.05
443,Bogdanovich,RU,2021-04-07 17:32:14,56.7803,62.0494,34.05,99,100,8.61
444,Paamiut,GL,2021-04-07 17:33:21,61.994,-49.6678,33.49,82,44,2.33
445,Mitsamiouli,KM,2021-04-07 17:33:22,-11.3847,43.2844,80.6,83,20,5.75
446,Soria,ES,2021-04-07 17:29:22,41.6667,-2.6667,52.48,30,7,9.06
447,Natal,BR,2021-04-07 17:32:38,-5.795,-35.2094,86.0,66,75,16.11
448,Absam,AT,2021-04-07 17:33:22,47.3,11.5,35.6,44,75,18.41
449,Phalia,PK,2021-04-07 17:30:28,32.4297,73.5775,69.3,35,0,7.7
450,San Jose,US,2021-04-07 17:31:50,37.3394,-121.895,59.0,62,20,4.61
451,Sturgis,US,2021-04-07 17:33:23,41.7992,-85.4192,75.99,50,75,13.8
452,Hofn,IS,2021-04-07 17:33:24,64.2539,-15.2082,28.4,74,90,21.85
453,Churapcha,RU,2021-04-07 17:33:24,62.0025,132.4325,-16.78,100,48,3.27
454,Bhavnagar,IN,2021-04-07 17:30:18,21.7667,72.15,86.52,43,0,8.37
455,Felipe Carrillo Puerto,MX,2021-04-07 17:33:25,19.5833,-88.05,90.59,41,94,6.96
456,Dargaville,NZ,2021-04-07 17:33:25,-35.9333,173.8833,54.27,93,39,1.79
457,Izyum,UA,2021-04-07 17:33:25,49.2088,37.2485,46.4,86,69,7.31
458,Leshukonskoye,RU,2021-04-07 17:33:26,64.8989,45.7622,35.15,97,100,8.3
459,Perth,AU,2021-04-07 17:31:05,-31.9333,115.8333,69.01,83,75,9.22
460,Amos,CA,2021-04-07 17:33:26,48.5669,-78.1162,62.6,19,75,6.91
461,Atlantic Beach,US,2021-04-07 17:33:27,30.3344,-81.3987,80.6,53,20,5.75
462,Tonj,SS,2021-04-07 17:33:27,7.2737,28.6822,92.1,25,52,4.41
463,Sao Jose Da Coroa Grande,BR,2021-04-07 17:33:27,-8.8978,-35.1478,82.94,62,81,9.48
464,Meulaboh,ID,2021-04-07 17:33:28,4.1363,96.1285,76.53,88,100,3.47
465,Bria,CF,2021-04-07 17:33:28,6.5423,21.9863,86.74,31,100,2.62
466,Salinopolis,BR,2021-04-07 17:33:01,-0.6136,-47.3561,81.63,79,81,8.9
467,Anzhero-Sudzhensk,RU,2021-04-07 17:33:29,56.081,86.0285,33.8,93,75,11.18
468,Zhizdra,RU,2021-04-07 17:33:29,53.746,34.7395,35.6,93,100,11.18
469,Altyn-Topkan,TJ,2021-04-07 17:33:29,40.6528,69.5998,57.2,58,1,2.24
470,Christchurch,NZ,2021-04-07 17:28:33,-43.5333,172.6333,53.01,100,40,4.61
471,Scarborough,GB,2021-04-07 17:33:30,54.2797,-0.4044,41.0,59,98,1.99
472,Coffs Harbour,AU,2021-04-07 17:33:30,-30.3,153.1333,66.2,94,90,12.66
473,Esmeraldas,BR,2021-04-07 17:33:31,-19.7625,-44.3139,77.0,57,75,10.36
474,Paris,FR,2021-04-07 17:30:04,48.8534,2.3488,48.2,42,0,12.66
475,Porbandar,IN,2021-04-07 17:33:31,21.6422,69.6093,80.42,74,0,12.44
476,Husavik,IS,2021-04-07 17:33:31,66.0449,-17.3389,26.6,74,90,11.5
477,Douglas,US,2021-04-07 17:33:32,41.3,-96.167,51.8,82,90,12.66
478,Severnyy,RU,2021-04-07 17:33:32,50.677,36.5532,44.6,93,75,2.24
479,Padang,ID,2021-04-07 17:33:32,-0.9492,100.3543,77.0,88,75,2.3
480,Krasnoarmeysk,RU,2021-04-07 17:33:33,51.0239,45.6969,43.3,82,95,15.82
481,Yashkul,RU,2021-04-07 17:33:33,46.1711,45.3435,50.94,47,79,18.52
482,Lorengau,PG,2021-04-07 17:33:33,-2.0226,147.2712,79.99,84,100,17.07
483,Jawa,JO,2021-04-07 17:33:34,31.8525,35.9393,69.8,23,1,3.44
484,Kushiro,JP,2021-04-07 17:33:34,42.975,144.3747,32.32,87,11,4.76
485,Cervo,ES,2021-04-07 17:33:35,43.6702,-7.4101,54.0,67,50,4.0
486,Port Macquarie,AU,2021-04-07 17:33:35,-31.4333,152.9167,66.2,100,75,1.14
487,Jurm,AF,2021-04-07 17:33:35,36.8648,70.8342,40.08,53,33,5.08
488,Cockburn Town,TC,2021-04-07 17:33:36,21.4612,-71.1419,77.0,53,40,10.36
489,Nanortalik,GL,2021-04-07 17:33:36,60.1432,-45.2371,35.31,89,20,4.68
490,Hirapur,IN,2021-04-07 17:33:36,21.5333,79.7667,89.33,16,80,2.46
491,Loandjili,CG,2021-04-07 17:33:37,-4.7561,11.8578,82.4,78,20,10.36
492,Ranong,TH,2021-04-07 17:33:37,9.9658,98.6348,76.77,93,95,8.41
493,Tilichiki,RU,2021-04-07 17:33:37,60.4667,166.1,-8.28,98,51,6.44
494,Nakambala,ZM,2021-04-07 17:33:38,-15.8324,27.7799,64.15,67,11,6.38
495,Antalaha,MG,2021-04-07 17:33:38,-14.9003,50.2788,77.0,84,80,8.86
496,Vincennes,FR,2021-04-07 17:33:39,48.85,2.4333,48.2,34,0,10.36
497,Mahibadhoo,MV,2021-04-07 17:33:39,3.7833,72.9667,82.69,68,38,6.2
498,Denpasar,ID,2021-04-07 17:33:39,-8.65,115.2167,80.6,94,40,2.3
499,Ucluelet,CA,2021-04-07 17:33:40,48.9329,-125.5528,44.01,93,90,6.91
500,Kushima,JP,2021-04-07 17:33:40,31.4583,131.2333,51.8,82,75,2.1
501,Pimentel,PE,2021-04-07 17:33:40,-6.8367,-79.9342,80.6,57,75,19.57
502,Ampanihy,MG,2021-04-07 17:33:41,-24.7,44.75,71.1,75,7,13.4
503,Bari,IT,2021-04-07 17:33:41,41.1177,16.8512,50.0,43,20,11.5
504,Campbell River,CA,2021-04-07 17:30:18,50.0163,-125.2446,45.0,93,90,4.61
505,Makat,KZ,2021-04-07 17:33:42,47.6469,53.3463,52.83,43,57,7.9
506,Koscierzyna,PL,2021-04-07 17:33:42,54.1223,17.9812,37.4,65,20,16.11
507,Kharp,RU,2021-04-07 17:33:42,66.8014,65.8081,25.93,94,84,3.06
508,Sokoni,TZ,2021-04-07 17:33:43,-6.4333,39.55,80.6,78,40,9.22
509,Sayanogorsk,RU,2021-04-07 17:33:43,53.0875,91.3997,37.08,80,83,11.25
510,Aswan,EG,2021-04-07 17:33:44,24.0934,32.907,86.83,5,8,9.46
511,Valleyview,CA,2021-04-07 17:30:44,55.0667,-117.2859,33.8,100,100,1.14
512,Hualahuises,MX,2021-04-07 17:33:44,24.8847,-99.6733,94.95,23,3,8.72
513,Zhuhai,CN,2021-04-07 17:33:44,22.2769,113.5678,75.99,88,40,11.5
514,Chulman,RU,2021-04-07 17:33:45,56.8479,124.9104,-0.76,95,94,2.59
515,Pochutla,MX,2021-04-07 17:33:45,15.7432,-96.4661,93.0,40,40,11.5
516,Katherine,AU,2021-04-07 17:33:45,-14.4667,132.2667,77.0,83,90,3.44
517,Saravan,AM,2021-04-07 17:33:46,39.7196,45.6483,60.8,41,40,6.91
518,Ahipara,NZ,2021-04-07 17:33:46,-35.1667,173.1667,57.81,91,47,3.31
519,Asfi,MA,2021-04-07 17:29:52,32.2994,-9.2372,63.66,77,52,11.95
520,Marsh Harbour,BS,2021-04-07 17:33:47,26.5412,-77.0636,70.45,46,44,7.45
521,Carutapera,BR,2021-04-07 17:33:47,-1.195,-46.02,86.02,66,80,7.16
522,Kresek,ID,2021-04-07 17:30:27,-6.1314,106.3797,78.01,83,20,6.91
523,Eenhana,NA,2021-04-07 17:33:47,-17.4667,16.3333,82.4,47,77,1.14
524,Sitka,US,2021-04-07 17:33:48,57.0531,-135.33,35.6,80,40,2.28
525,Tairua,NZ,2021-04-07 17:33:48,-37.0167,175.85,62.01,92,86,4.0
526,Cururupu,BR,2021-04-07 17:33:48,-1.8283,-44.8683,88.02,54,19,7.78
527,Umm Kaddadah,SD,2021-04-07 17:33:49,13.6017,26.6876,86.16,7,26,12.59
528,Choix,MX,2021-04-07 17:33:49,26.7092,-108.3219,92.62,15,73,6.15
529,Baffa,PK,2021-04-07 17:33:49,34.4378,73.2194,55.87,57,82,7.14
530,Palmer,US,2021-04-07 17:28:57,42.1584,-72.3287,64.0,42,75,8.05
531,Flekkefjord,NO,2021-04-07 17:33:50,58.2971,6.6607,44.01,64,8,18.52
532,Cervia,IT,2021-04-07 17:33:50,44.2657,12.3427,42.8,81,0,10.36
533,Dabat,ET,2021-04-07 17:33:51,12.9842,37.765,67.62,32,92,1.03
534,Pacific Grove,US,2021-04-07 17:31:00,36.6177,-121.9166,57.2,67,40,6.42
535,Sault Sainte Marie,CA,2021-04-07 17:33:51,46.5168,-84.3333,53.6,66,75,12.66
536,Hearst,CA,2021-04-07 17:33:52,49.6835,-83.6665,50.0,57,100,4.61
537,Nikolayevsk-Na-Amure,RU,2021-04-07 17:33:52,53.1406,140.73,27.03,93,100,11.03
538,Russell,US,2021-04-07 17:30:07,32.3502,-85.1999,77.0,38,20,5.68
539,Halifax,CA,2021-04-07 17:32:03,44.6453,-63.5724,57.2,58,40,20.71
540,Teya,RU,2021-04-07 17:33:53,60.3778,92.6267,30.56,93,89,2.24
541,Ridgecrest,US,2021-04-07 17:33:53,35.6225,-117.6709,73.0,21,1,4.09
542,Neiafu,TO,2021-04-07 17:33:54,-18.65,-173.9833,66.2,100,20,9.53
543,Nishihara,JP,2021-04-07 17:33:54,26.1842,127.7558,68.0,72,20,5.75
544,Moose Factory,CA,2021-04-07 17:33:54,51.2585,-80.6094,44.6,65,75,6.91
545,Bharatpur,IN,2021-04-07 17:33:55,27.2167,77.4833,84.42,14,5,11.07
546,Hervey Bay,AU,2021-04-07 17:33:55,-25.2986,152.8535,68.0,90,1,1.01
547,Ode,NG,2021-04-07 17:33:55,7.7899,5.7117,88.7,42,97,4.38
548,Mildura,AU,2021-04-07 17:30:23,-34.2,142.15,51.8,58,0,3.24
549,Bonanza,NI,2021-04-07 17:33:56,14.0289,-84.591,86.92,48,99,4.27
550,Boguchany,RU,2021-04-07 17:33:56,58.3814,97.4531,29.17,97,99,2.04
551,Bonavista,CA,2021-04-07 17:33:57,48.6499,-53.1147,39.2,100,100,4.61
552,Lima,PE,2021-04-07 17:31:37,-12.0432,-77.0282,75.2,69,0,8.05
553,Ketchikan,US,2021-04-07 17:33:57,55.3422,-131.6461,37.4,87,40,4.61
554,Shenjiamen,CN,2021-04-07 17:33:58,29.9576,122.298,53.51,79,100,16.04
555,Butterworth,MY,2021-04-07 17:33:58,5.3991,100.3638,80.6,89,20,5.57
556,Troitskiy,RU,2021-04-07 17:33:58,57.0603,63.7481,36.21,97,100,7.9
557,Awbari,LY,2021-04-07 17:33:59,26.5921,12.7805,86.09,11,1,6.17
558,Bulgan,MN,2021-04-07 17:33:59,48.8125,103.5347,40.39,37,66,2.21
